@id,법령일련번호,현행연혁코드,법령명한글,법령약칭명,법령ID,공포일자,공포번호,제개정구분명,소관부처코드,소관부처명,법령구분명,공동부령정보,시행일자,자법타법여부,법령상세링크
5017,229293,현행,해양경찰법 제11조제5항 단서에 따른 긴급하고 중요한 사건의 범위 등에 관한 규정,,014014,20210203,31432,제정,1532000,해양경찰청,대통령령,,20210203,,/DRF/lawService.do?OC=username001&target=law&MST=229293&type=HTML&mobileYn=&efYd=20210203
5018,236141,현행,해양경찰 분야 과학기술진흥에 관한 규정,,013674,20211019,32063,타법개정,1532000,해양경찰청,대통령령,,20211021,,/DRF/lawService.do?OC=username001&target=law&MST=236141&type=HTML&mobileYn=&efYd=20211021
5019,245495,현행,해양경찰수사규칙,,013977,20221115,00567,일부개정,1532000,해양경찰청,해양수산부령,,20221115,,/DRF/lawService.do?OC=username001&target=law&MST=245495&type=HTML&mobileYn=&efYd=20221115
5020,214057,현행,해양경찰위원회 규정,,013673,20200204,30388,제정,1532000,해양경찰청,대통령령,,20200221,,/DRF/lawService.do?OC=username001&target=law&MST=214057&type=HTML&mobileYn=&efYd=20200221
5021,231507,현행,해양경찰장비 도입 및 관리에 관한 법률,해양경찰장비법,014064,20210413,18064,제정,1532000,해양경찰청,법률,,20220414,,/DRF/lawService.do?OC=username001&target=law&MST=231507&type=HTML&mobileYn=&efYd=20220414
5022,250497,현행,해양경찰장비 도입 및 관리에 관한 법률 시행령,해양경찰장비법 시행령,014265,20230425,33434,타법개정,1532000,해양경찰청,대통령령,,20230425,,/DRF/lawService.do?OC=username001&target=law&MST=250497&type=HTML&mobileYn=&efYd=20230425
5023,241793,현행,해양경찰장비 도입 및 관리에 관한 법률 시행규칙,해양경찰장비법 시행규칙,014269,20220413,00540,제정,1532000,해양경찰청,해양수산부령,,20220414,,/DRF/lawService.do?OC=username001&target=law&MST=241793&type=HTML&mobileYn=&efYd=20220414
5024,261291,현행,해양경찰청과 그 소속기관 직제,,012916,20240326,34348,일부개정,"1532000,1741000","해양경찰청,행정안전부",대통령령,,20240326,,/DRF/lawService.do?OC=username001&target=law&MST=261291&type=HTML&mobileYn=&efYd=20240326
5025,261501,현행,해양경찰청과 그 소속기관 직제 시행규칙,,012948,20240326,00658,일부개정,1532000,해양경찰청,해양수산부령,,20240326,,/DRF/lawService.do?OC=username001&target=law&MST=261501&type=HTML&mobileYn=&efYd=20240326
5026,233951,현행,해양경찰청 소속 경찰공무원 교육훈련규정,,014123,20210720,31900,제정,1532000,해양경찰청,대통령령,,20210720,,/DRF/lawService.do?OC=username001&target=law&MST=233951&type=HTML&mobileYn=&efYd=20210720
5027,235265,현행,해양경찰청 소속 경찰공무원 복제에 관한 규칙,,008669,20210907,00494,일부개정,1532000,해양경찰청,해양수산부령,,20210907,,/DRF/lawService.do?OC=username001&target=law&MST=235265&type=HTML&mobileYn=&efYd=20210907
5028,256175,현행,해양경찰청 소속 경찰공무원 임용에 관한 규정,,011449,20231121,33885,일부개정,1532000,해양경찰청,대통령령,,20240101,,/DRF/lawService.do?OC=username001&target=law&MST=256175&type=HTML&mobileYn=&efYd=20240101
5029,260159,현행,해양경찰청 소속 경찰공무원 임용에 관한 규정 시행규칙,,013803,20240205,00651,타법개정,1532000,해양경찰청,해양수산부령,,20240126,,/DRF/lawService.do?OC=username001&target=law&MST=260159&type=HTML&mobileYn=&efYd=20240126
5030,216497,현행,해양경찰청 소속 경찰공무원 특수지근무수당 지급규칙,,006241,20200327,00399,일부개정,1532000,해양경찰청,해양수산부령,,20200401,,/DRF/lawService.do?OC=username001&target=law&MST=216497&type=HTML&mobileYn=&efYd=20200401
5031,228157,현행,해양공간계획 및 관리에 관한 법률,해양공간계획법,013115,20210105,17857,타법개정,1192000,해양수산부,법률,,20210706,,/DRF/lawService.do?OC=username001&target=law&MST=228157&type=HTML&mobileYn=&efYd=20210706
5032,258905,현행,해양공간계획 및 관리에 관한 법률 시행령,해양공간계획법 시행령,013465,20240116,34153,타법개정,1192000,해양수산부,대통령령,,20240126,,/DRF/lawService.do?OC=username001&target=law&MST=258905&type=HTML&mobileYn=&efYd=20240126
5033,233655,현행,해양공간계획 및 관리에 관한 법률 시행규칙,해양공간계획법 시행규칙,013467,20210630,00486,타법개정,1192000,해양수산부,해양수산부령,,20210630,,/DRF/lawService.do?OC=username001&target=law&MST=233655&type=HTML&mobileYn=&efYd=20210630
5034,224669,현행,해양과학조사법,,000749,20201222,17750,일부개정,1192000,해양수산부,법률,,20210623,,/DRF/lawService.do?OC=username001&target=law&MST=224669&type=HTML&mobileYn=&efYd=20210623
5035,262669,현행,해양과학조사법 시행령,,005578,20240514,34505,타법개정,1192000,해양수산부,대통령령,,20240517,,/DRF/lawService.do?OC=username001&target=law&MST=262669&type=HTML&mobileYn=&efYd=20240517
5036,233657,현행,해양과학조사법 시행규칙,,008674,20210630,00486,타법개정,1192000,해양수산부,해양수산부령,,20210630,,/DRF/lawService.do?OC=username001&target=law&MST=233657&type=HTML&mobileYn=&efYd=20210630
5037,255849,현행,해양교육 및 해양문화의 활성화에 관한 법률,해양교육문화법,013686,20231031,19807,타법개정,1192000,해양수산부,법률,,20240501,,/DRF/lawService.do?OC=username001&target=law&MST=255849&type=HTML&mobileYn=&efYd=20240501
5038,262101,현행,해양교육 및 해양문화의 활성화에 관한 법률 시행령,해양교육문화법 시행령,014022,20240430,34482,일부개정,1192000,해양수산부,대통령령,,20240501,,/DRF/lawService.do?OC=username001&target=law&MST=262101&type=HTML&mobileYn=&efYd=20240501
5039,262223,현행,해양교육 및 해양문화의 활성화에 관한 법률 시행규칙,해양교육문화법 시행규칙,014027,20240430,00665,일부개정,1192000,해양수산부,해양수산부령,,20240501,,/DRF/lawService.do?OC=username001&target=law&MST=262223&type=HTML&mobileYn=&efYd=20240501
5040,252943,현행,해양사고의 조사 및 심판에 관한 법률,해양사고심판법,000047,20230725,19573,타법개정,1192000,해양수산부,법률,,20240126,,/DRF/lawService.do?OC=username001&target=law&MST=252943&type=HTML&mobileYn=&efYd=20240126
5041,235203,현행,해양사고의 조사 및 심판에 관한 법률 시행령,해양사고심판법 시행령,005551,20210907,31973,일부개정,1192000,해양수산부,대통령령,,20210907,,/DRF/lawService.do?OC=username001&target=law&MST=235203&type=HTML&mobileYn=&efYd=20210907
5042,260125,현행,해양사고의 조사 및 심판에 관한 법률 시행규칙,해양사고심판법 시행규칙,008663,20240205,00652,타법개정,1192000,해양수산부,해양수산부령,,20240126,,/DRF/lawService.do?OC=username001&target=law&MST=260125&type=HTML&mobileYn=&efYd=20240126
5043,246829,현행,해양산업클러스터의 지정 및 육성 등에 관한 특별법,해양산업클러스터법,012569,20221227,19117,타법개정,1192000,해양수산부,법률,,20230628,,/DRF/lawService.do?OC=username001&target=law&MST=246829&type=HTML&mobileYn=&efYd=20230628
5044,262349,현행,해양산업클러스터의 지정 및 육성 등에 관한 특별법 시행령,,012681,20240507,34487,타법개정,1192000,해양수산부,대통령령,,20240517,,/DRF/lawService.do?OC=username001&target=law&MST=262349&type=HTML&mobileYn=&efYd=20240517
5045,187988,현행,해양산업클러스터의 지정 및 육성 등에 관한 특별법 시행규칙,,012684,20161130,00204,제정,1192000,해양수산부,해양수산부령,,20161130,,/DRF/lawService.do?OC=username001&target=law&MST=187988&type=HTML&mobileYn=&efYd=20161130
5046,260515,현행,해양생태계의 보전 및 관리에 관한 법률,해양생태계법,010298,20240213,20309,타법개정,1192000,해양수산부,법률,,20240517,,/DRF/lawService.do?OC=username001&target=law&MST=260515&type=HTML&mobileYn=&efYd=20240517
5047,262671,현행,해양생태계의 보전 및 관리에 관한 법률 시행령,해양생태계법 시행령,010419,20240514,34505,타법개정,1192000,해양수산부,대통령령,,20240517,,/DRF/lawService.do?OC=username001&target=law&MST=262671&type=HTML&mobileYn=&efYd=20240517
5048,256843,현행,해양생태계의 보전 및 관리에 관한 법률 시행규칙,해양생태계법 시행규칙,010423,20231211,00637,일부개정,1192000,해양수산부,해양수산부령,,20231211,,/DRF/lawService.do?OC=username001&target=law&MST=256843&type=HTML&mobileYn=&efYd=20231211
5049,255851,현행,해양수산과학기술 육성법,해양수산과학기술법,012712,20231031,19807,타법개정,1192000,해양수산부,법률,,20240501,,/DRF/lawService.do?OC=username001&target=law&MST=255851&type=HTML&mobileYn=&efYd=20240501
5050,237985,현행,해양수산과학기술 육성법 시행령,,012893,20211216,32223,타법개정,1192000,해양수산부,대통령령,,20220113,,/DRF/lawService.do?OC=username001&target=law&MST=237985&type=HTML&mobileYn=&efYd=20220113
5051,233659,현행,해양수산과학기술 육성법 시행규칙,,012896,20210630,00486,타법개정,1192000,해양수산부,해양수산부령,,20210630,,/DRF/lawService.do?OC=username001&target=law&MST=233659&type=HTML&mobileYn=&efYd=20210630
5052,246865,현행,해양수산발전 기본법,,009323,20221227,19145,일부개정,1192000,해양수산부,법률,,20230328,,/DRF/lawService.do?OC=username001&target=law&MST=246865&type=HTML&mobileYn=&efYd=20230328
5053,234539,현행,해양수산발전 기본법 시행령,,009377,20210806,31931,타법개정,1192000,해양수산부,대통령령,,20210809,,/DRF/lawService.do?OC=username001&target=law&MST=234539&type=HTML&mobileYn=&efYd=20210809
5054,245931,현행,해양수산부 소관 비상대비에 관한 법률 시행규칙,,011926,20221208,00569,일부개정,1192000,해양수산부,해양수산부령,,20221208,,/DRF/lawService.do?OC=username001&target=law&MST=245931&type=HTML&mobileYn=&efYd=20221208
5055,249475,현행,해양수산부 소관 친환경농어업 육성 및 유기식품 등의 관리ㆍ지원에 관한 법률 시행규칙,,011887,20230330,00596,일부개정,1192000,해양수산부,해양수산부령,,20230330,,/DRF/lawService.do?OC=username001&target=law&MST=249475&type=HTML&mobileYn=&efYd=20230330
5056,261315,현행,해양수산부와 그 소속기관 직제,,011790,20240326,34338,일부개정,"1192000,1741000","해양수산부,행정안전부",대통령령,,20240326,,/DRF/lawService.do?OC=username001&target=law&MST=261315&type=HTML&mobileYn=&efYd=20240326
5057,261553,현행,해양수산부와 그 소속기관 직제 시행규칙,,011817,20240326,00657,일부개정,1192000,해양수산부,해양수산부령,,20240501,,/DRF/lawService.do?OC=username001&target=law&MST=261553&type=HTML&mobileYn=&efYd=20240501
5058,205150,현행,해양수산부장관 및 그 소속 청장 소관 비영리법인의 설립 및 감독에 관한 규칙,,011816,20181105,00308,일부개정,1192000,해양수산부,해양수산부령,,20181105,,/DRF/lawService.do?OC=username001&target=law&MST=205150&type=HTML&mobileYn=&efYd=20181105
5059,244669,현행,해양수산부장관의 소속 청장 지휘에 관한 규칙,,014338,20220916,00562,제정,1192000,해양수산부,해양수산부령,,20220916,,/DRF/lawService.do?OC=username001&target=law&MST=244669&type=HTML&mobileYn=&efYd=20220916
5060,233663,현행,해양수산부 직원 복제규칙,,008678,20210630,00486,타법개정,1192000,해양수산부,해양수산부령,,20210630,,/DRF/lawService.do?OC=username001&target=law&MST=233663&type=HTML&mobileYn=&efYd=20210630
5061,259281,현행,해양수산생명자원의 확보ㆍ관리 및 이용 등에 관한 법률,해양생명자원법,011632,20240123,20136,일부개정,1192000,해양수산부,법률,,20240123,,/DRF/lawService.do?OC=username001&target=law&MST=259281&type=HTML&mobileYn=&efYd=20240123
5062,230697,현행,해양수산생명자원의 확보ㆍ관리 및 이용 등에 관한 법률 시행령,해양생명자원법 시행령,011661,20210330,31588,일부개정,1192000,해양수산부,대통령령,,20210330,,/DRF/lawService.do?OC=username001&target=law&MST=230697&type=HTML&mobileYn=&efYd=20210330
5063,233665,현행,해양수산생명자원의 확보ㆍ관리 및 이용 등에 관한 법률 시행규칙,해양생명자원법 시행규칙,011666,20210630,00486,타법개정,1192000,해양수산부,해양수산부령,,20210630,,/DRF/lawService.do?OC=username001&target=law&MST=233665&type=HTML&mobileYn=&efYd=20210630
5064,214719,현행,해양수산정보의 수집ㆍ관리 및 공동이용에 관한 규칙,,012989,20200220,00388,일부개정,1192000,해양수산부,해양수산부령,,20200221,,/DRF/lawService.do?OC=username001&target=law&MST=214719&type=HTML&mobileYn=&efYd=20200221
5065,251005,현행,해양심층수의 개발 및 관리에 관한 법률,해양심층수법,010512,20230516,19415,타법개정,1192000,해양수산부,법률,,20230516,,/DRF/lawService.do?OC=username001&target=law&MST=251005&type=HTML&mobileYn=&efYd=20230516
5066,256747,현행,해양심층수의 개발 및 관리에 관한 법률 시행령,해양심층수법 시행령,010645,20231212,33913,타법개정,1192000,해양수산부,대통령령,,20231212,,/DRF/lawService.do?OC=username001&target=law&MST=256747&type=HTML&mobileYn=&efYd=20231212
5067,248815,현행,해양심층수의 개발 및 관리에 관한 법률 시행규칙,해양심층수법 시행규칙,010653,20230310,00592,타법개정,1192000,해양수산부,해양수산부령,,20230310,,/DRF/lawService.do?OC=username001&target=law&MST=248815&type=HTML&mobileYn=&efYd=20230310
5068,248147,현행,해양조사와 해양정보 활용에 관한 법률,해양조사정보법,013687,20230214,19225,타법개정,1192000,해양수산부,법률,,20240215,,/DRF/lawService.do?OC=username001&target=law&MST=248147&type=HTML&mobileYn=&efYd=20240215
5069,254655,현행,해양조사와 해양정보 활용에 관한 법률 시행령,해양조사정보법 시행령,014018,20230912,33699,타법개정,1192000,해양수산부,대통령령,,20230912,,/DRF/lawService.do?OC=username001&target=law&MST=254655&type=HTML&mobileYn=&efYd=20230912
5070,229631,현행,해양조사와 해양정보 활용에 관한 법률 시행규칙,해양조사정보법 시행규칙,014028,20210219,00466,제정,1192000,해양수산부,해양수산부령,,20210219,,/DRF/lawService.do?OC=username001&target=law&MST=229631&type=HTML&mobileYn=&efYd=20210219
5071,246831,현행,해양치유자원의 관리 및 활용에 관한 법률,해양치유자원법,013688,20221227,19117,타법개정,1192000,해양수산부,법률,,20230628,,/DRF/lawService.do?OC=username001&target=law&MST=246831&type=HTML&mobileYn=&efYd=20230628
5072,229569,현행,해양치유자원의 관리 및 활용에 관한 법률 시행령,해양치유자원법 시행령,014023,20210219,31471,제정,1192000,해양수산부,대통령령,,20210219,,/DRF/lawService.do?OC=username001&target=law&MST=229569&type=HTML&mobileYn=&efYd=20210219
5073,244173,현행,해양치유자원의 관리 및 활용에 관한 법률 시행규칙,해양치유자원법 시행규칙,014029,20220805,00560,일부개정,1192000,해양수산부,해양수산부령,,20220805,,/DRF/lawService.do?OC=username001&target=law&MST=244173&type=HTML&mobileYn=&efYd=20220805
5074,254913,현행,해양폐기물 및 해양오염퇴적물 관리법,해양폐기물관리법,013616,20230914,19727,일부개정,1192000,해양수산부,법률,,20240315,,/DRF/lawService.do?OC=username001&target=law&MST=254913&type=HTML&mobileYn=&efYd=20240315
5075,261051,현행,해양폐기물 및 해양오염퇴적물 관리법 시행령,,013903,20240312,34306,일부개정,1192000,해양수산부,대통령령,,20240315,,/DRF/lawService.do?OC=username001&target=law&MST=261051&type=HTML&mobileYn=&efYd=20240315
